frame_num	transmit	locate	classify	total
0	0.0315420627594	0.305099010468	0.335759162903	0.693022012711
1	0.0301699638367	0.0348680019379	0.0877559185028	0.172467947006
2	0.0288789272308	0.0280690193176	0.114353179932	0.189006090164
3	0.0279939174652	0.0286571979523	0.118141889572	0.192853927612
4	0.0312919616699	0.0398581027985	0.142107963562	0.231354951859
5	0.0338740348816	0.0350069999695	0.0807800292969	0.169722080231
6	0.031681060791	0.0355319976807	0.0858390331268	0.173640012741
7	0.0369100570679	0.0355131626129	0.0914838314056	0.183622121811
8	0.0376660823822	0.034373998642	0.0811200141907	0.173084974289
9	0.033627986908	0.0396559238434	0.105869054794	0.200289964676
10	0.0341930389404	0.0349249839783	0.191204071045	0.279988050461
11	0.287286996841	0.0400960445404	0.177042961121	0.524883985519
12	0.0317561626434	0.0414161682129	0.0837199687958	0.178900957108
13	0.0235068798065	0.0525460243225	0.125415086746	0.224924087524
14	0.0227470397949	0.0326149463654	0.0793459415436	0.153932094574
15	0.0331420898438	0.0402669906616	0.115072011948	0.207688808441
16	0.039263010025	0.0405368804932	0.0844519138336	0.197211027145
17	0.0340359210968	0.0441360473633	0.139811038971	0.238510131836
18	0.0366690158844	0.0419859886169	0.117567777634	0.223901033401
19	0.0449771881104	0.0393240451813	0.110517024994	0.21927189827
20	0.0222949981689	0.0463650226593	0.174697875977	0.268007040024
21	0.0222489833832	0.0402920246124	0.15376496315	0.244699001312
22	0.0397210121155	0.0399990081787	0.0891790390015	0.1915102005
23	0.0450060367584	0.0400218963623	0.078222990036	0.189859867096
24	0.287549972534	0.0334239006042	0.0850629806519	0.430212020874
25	0.04261302948	0.0397779941559	0.143298864365	0.248911857605
26	0.0458109378815	0.0396101474762	0.093945980072	0.201673984528
27	0.0247850418091	0.0478489398956	0.0824191570282	0.184152126312
28	0.288213014603	0.0473220348358	0.0947029590607	0.458156824112
29	0.305274009705	0.0393688678741	0.117804050446	0.485377073288
30	0.0409178733826	0.0406219959259	0.0769920349121	0.182219982147
31	0.0440578460693	0.0471489429474	0.0748097896576	0.187864780426
32	0.0506739616394	0.0435359477997	0.081228017807	0.19801402092
33	0.0319998264313	0.0381908416748	0.146857023239	0.238833904266
34	0.027881860733	0.0475559234619	0.0848200321198	0.184836149216
35	0.0275919437408	0.0398268699646	0.113129138947	0.205192089081
36	0.020192861557	0.0398271083832	0.0935509204865	0.175966024399
37	0.0255091190338	0.0412449836731	0.120374202728	0.210105895996
38	0.0242891311646	0.0337989330292	0.0885810852051	0.170684814453
39	0.0281779766083	0.0478880405426	0.13498210907	0.245719194412
40	0.0315082073212	0.0332858562469	0.108822107315	0.196597099304
41	0.0343489646912	0.0471680164337	0.0819399356842	0.185049057007
42	0.0276279449463	0.041690826416	0.0828521251678	0.178283929825
43	0.0325338840485	0.033576965332	0.10173201561	0.193233966827
44	0.0244209766388	0.0368509292603	0.10741686821	0.194826841354
45	0.287055015564	0.041023015976	0.0866348743439	0.438356876373
46	0.0325129032135	0.0402040481567	0.0945930480957	0.189867973328
47	0.0345268249512	0.0407848358154	0.0851631164551	0.189285993576
48	0.0364921092987	0.0409750938416	0.103039979935	0.206598997116
49	0.0367300510406	0.0412390232086	0.108898878098	0.213739156723
50	0.0267279148102	0.0508048534393	0.125499010086	0.227567911148
51	0.0247821807861	0.0340628623962	0.115532159805	0.202862977982
52	0.0259220600128	0.0403769016266	0.120511054993	0.214615821838
53	0.0235979557037	0.0345649719238	0.111050844193	0.203167915344
54	0.0347759723663	0.041198015213	0.0965299606323	0.19878411293
55	0.0371968746185	0.0487859249115	0.131031990051	0.248483181
56	0.035717010498	0.0403850078583	0.11634683609	0.225139856339
57	0.0333960056305	0.028557062149	0.110481977463	0.203248023987
58	0.0467710494995	0.0429751873016	0.137306928635	0.256991863251
59	0.0280959606171	0.0438768863678	0.141808986664	0.245182037354
60	0.0240049362183	0.0409028530121	0.0772681236267	0.165399074554
61	0.0410349369049	0.0394439697266	0.0909109115601	0.202176094055
62	0.0324161052704	0.032338142395	0.100071907043	0.19435095787
63	0.0322299003601	0.0289521217346	0.14382481575	0.234132051468
64	0.0482730865479	0.0333969593048	0.1827480793	0.305904865265
65	0.03968501091	0.0397639274597	0.0792639255524	0.190690994263
66	0.0415859222412	0.0394229888916	0.136029005051	0.245766162872
67	0.0385580062866	0.0348598957062	0.105899095535	0.223034858704
68	0.0356421470642	0.0353410243988	0.159162044525	0.25563287735
69	0.0422217845917	0.0362968444824	0.146857976913	0.255707979202
70	0.0430479049683	0.0339779853821	0.083643913269	0.192980051041
71	0.0344989299774	0.0366280078888	0.109019994736	0.216243028641
72	0.0308182239532	0.0354681015015	0.0820097923279	0.173014879227
73	0.0352261066437	0.0394580364227	0.0463390350342	0.146646022797
74	0.0411839485168	0.0347239971161	0.0703771114349	0.17326593399
75	0.0384998321533	0.0121548175812	0.12654209137	0.206202983856
76	0.0498778820038	0.0115349292755	0.0	0.0914669036865
77	0.0282340049744	0.0171480178833	0.0	0.0734210014343
78	0.023686170578	0.272665977478	0.0658102035522	0.388823032379
79	0.0318028926849	0.0238740444183	0.0	0.0799160003662
80	0.0292010307312	0.0236549377441	0.0	0.0815708637238
81	0.0234479904175	0.280725002289	0.0675029754639	0.39891910553
82	0.0293321609497	0.00387191772461	0.0	0.0584650039673
83	0.0249919891357	0.271724939346	0.118614912033	0.444799900055
84	0.302402973175	0.0100491046906	0.0	0.337785005569
85	0.0362839698792	0.0100598335266	0.0	0.0720961093903
86	0.032054901123	0.274616003036	0.126679897308	0.458598136902
