frame_num	transmit	locate	classify	total
0	0.105198144913	0.589133024216	0.396614074707	1.14922785759
1	0.0642070770264	0.166096925735	0.117269992828	0.389811992645
2	0.068666934967	0.172786951065	0.226416826248	0.507700204849
3	0.0564141273499	0.163134098053	0.196219921112	0.456634998322
4	0.06889295578	0.176879882812	0.155846834183	0.439763069153
5	0.347053050995	0.182005167007	0.201416969299	0.774044036865
6	0.0803251266479	0.156613111496	0.154387950897	0.434633970261
7	0.0985879898071	0.160524129868	0.109011173248	0.404322862625
8	0.0618588924408	0.184682846069	0.102257966995	0.388137102127
9	0.0653941631317	0.169945955276	0.550626993179	0.82989192009
10	0.0968971252441	0.210015058517	0.355429887772	0.723592996597
11	0.0605208873749	0.159298181534	0.168458938599	0.436419010162
12	0.0599629878998	0.185642957687	0.133845090866	0.417407989502
13	0.066822052002	0.160236120224	0.0904428958893	0.359170913696
14	0.0728211402893	0.128643989563	0.0812299251556	0.320317983627
15	0.060467004776	0.107842922211	0.0567121505737	0.269834041595
16	0.0760011672974	0.106206893921	0.0919680595398	0.310379981995
17	0.0612921714783	0.0737411975861	0.0853259563446	0.25815320015
18	0.0774788856506	0.138520002365	0.218762159348	0.477962017059
19	0.0963408946991	0.328979969025	0.335833072662	0.813620090485
20	0.0725059509277	0.15202999115	0.223225831985	0.500686168671
21	0.0536410808563	0.166808843613	0.198601007462	0.458374023438
22	0.062441110611	0.168632984161	0.154802083969	0.422280073166
23	0.0545558929443	0.17276096344	0.150903940201	0.419354915619
24	0.0567889213562	0.202171087265	0.0953381061554	0.394230127335
25	0.0467429161072	0.205100059509	0.13868689537	0.428400039673
26	0.0443968772888	0.161632061005	0.293653011322	0.541234970093
27	0.318545103073	0.278955936432	0.260239839554	0.916153907776
28	0.0894792079926	0.215187072754	0.182516813278	0.533339977264
29	0.0489950180054	0.14847111702	0.102833032608	0.339617013931
30	0.310127019882	0.170022964478	0.100805997849	0.617749929428
31	0.0471651554108	0.193699121475	0.113309860229	0.393918037415
32	0.0470278263092	0.188690900803	0.154112100601	0.426568031311
33	0.0570070743561	0.211112976074	0.191545963287	0.494929075241
34	0.0671391487122	0.191541910172	0.227938890457	0.560531139374
35	0.0999629497528	0.278086185455	0.401943206787	0.826584100723
36	0.0642008781433	0.207617998123	0.164686918259	0.475988149643
37	0.0756320953369	0.180094957352	0.155658960342	0.449391126633
38	0.0744469165802	0.205909967422	0.139885902405	0.460289001465
39	0.0636830329895	0.176562786102	0.174269914627	0.454717874527
40	0.0909621715546	0.186064958572	0.10308599472	0.416037082672
