frame_num	transmit	locate	classify	total
0	0.0772829055786	0.629368782043	0.319743156433	1.06568193436
1	0.0646848678589	0.155076980591	0.105658054352	0.360429048538
2	0.072557926178	0.170934915543	0.112707853317	0.404706954956
3	0.0588037967682	0.166002988815	0.150553941727	0.414339065552
4	0.0730681419373	0.172538995743	0.123157978058	0.40297794342
5	0.0714428424835	0.173686027527	0.116485118866	0.395616054535
6	0.0550332069397	0.162328004837	0.143424034119	0.392508983612
7	0.0558431148529	0.160993099213	0.188160896301	0.444900035858
8	0.0575091838837	0.195079088211	0.156121015549	0.443826913834
9	0.121971130371	0.165027141571	0.19202709198	0.519104003906
10	0.0979478359222	0.183767080307	0.14385008812	0.463877916336
11	0.0962018966675	0.156962156296	0.109619855881	0.40105509758
12	0.0659041404724	0.173619031906	0.19864320755	0.477085828781
13	0.0494351387024	0.156445026398	0.0859360694885	0.330492019653
14	0.0438261032104	0.130639076233	0.103116989136	0.311298131943
15	0.0481960773468	0.119016885757	0.139985084534	0.342267990112
16	0.31151509285	0.11070895195	0.0670461654663	0.526502132416
17	0.0601770877838	0.0868709087372	0.0730450153351	0.260485887527
18	0.052531003952	0.112180948257	0.0965058803558	0.297087907791
19	0.067645072937	0.163066864014	0.180563926697	0.462911128998
20	0.0658609867096	0.151483058929	0.17551612854	0.432235002518
21	0.0678639411926	0.173769950867	0.123899936676	0.400114059448
22	0.0737178325653	0.175143957138	0.166239976883	0.452461957932
23	0.0903570652008	0.189336061478	0.186855077744	0.510611057281
24	0.0739769935608	0.208681821823	0.160547971725	0.47913813591
25	0.075325012207	0.225705862045	0.171492099762	0.50910282135
26	0.096873998642	0.149847984314	0.138303995132	0.421247959137
27	0.0779218673706	0.213694095612	0.13564491272	0.469130039215
28	0.0623269081116	0.18545794487	0.181206941605	0.477446079254
29	0.358551025391	0.155812978745	0.194304943085	0.745820045471
30	0.065388917923	0.159511089325	0.166992902756	0.429579019547
31	0.0594110488892	0.183768033981	0.180171966553	0.47429895401
32	0.367659091949	0.196827888489	0.110686063766	0.71844792366
33	0.328975915909	0.203458070755	0.149434089661	0.720476865768
34	0.0553860664368	0.176276922226	0.128648996353	0.396689891815
35	0.0609509944916	0.204811096191	0.162650823593	0.468545913696
36	0.0656268596649	0.215074062347	0.0974640846252	0.418133020401
37	0.351483106613	0.180920124054	0.200170040131	0.771409034729
38	0.0808529853821	0.215265989304	0.127720117569	0.472774028778
39	0.322122097015	0.181823015213	0.162464857101	0.707865953445
40	0.0495319366455	0.178014993668	0.0963890552521	0.366155862808
41	0.0499279499054	0.213852882385	0.22528886795	0.529742002487
42	0.0522789955139	0.22118806839	0.108566045761	0.418426036835
43	0.0522220134735	0.212735891342	0.1412088871	0.440820932388
44	0.0641779899597	0.188180208206	0.18469619751	0.475831985474
45	0.338724851608	0.210907936096	0.182360887527	0.768656015396
46	0.0654881000519	0.158564805984	0.152731895447	0.41398692131
47	0.332273006439	0.154538154602	0.138792991638	0.661588907242
48	0.0668818950653	0.227418899536	0.101911067963	0.438455104828
49	0.0825550556183	0.209887981415	0.121715068817	0.452615022659
50	0.0588290691376	0.175706148148	0.109390974045	0.384327888489
51	0.0759420394897	0.179553031921	0.0970640182495	0.390565156937
52	0.0637338161469	0.184700965881	0.100658893585	0.389446020126
53	0.0630960464478	0.216773033142	0.0938169956207	0.423142910004
54	0.052570104599	0.243530988693	0.127268075943	0.464015007019
55	0.0801520347595	0.18110704422	0.103979825974	0.404435873032
56	0.0643749237061	0.186574935913	0.117081165314	0.403516054153
57	0.0535001754761	0.192672967911	0.257462978363	0.540508985519
58	0.0513801574707	0.209450960159	0.106888055801	0.405818939209
59	0.0557200908661	0.223202943802	0.150820016861	0.469130992889
60	0.0626330375671	0.212517976761	0.0923089981079	0.408704996109
61	0.0475759506226	0.216102838516	0.100297927856	0.406226873398
62	0.0519988536835	0.18452501297	0.185174942017	0.460314035416
63	0.0641920566559	0.201224803925	0.201609134674	0.506862878799
64	0.329308986664	0.187075853348	0.100224971771	0.656007051468
65	0.327908992767	0.205694198608	0.117472171783	0.693051099777
66	0.0802800655365	0.174515008926	0.103723049164	0.39561009407
67	0.0652139186859	0.209440946579	0.126435041428	0.439464092255
68	0.0528120994568	0.188024044037	0.216758012772	0.494668960571
69	0.0745959281921	0.181846857071	0.162961959839	0.465128898621
70	0.0609278678894	0.212484121323	0.154109954834	0.465616941452
71	0.0514459609985	0.193000078201	0.110834121704	0.392885923386
72	0.311674833298	0.169729948044	0.0913090705872	0.613031864166
73	0.0567259788513	0.209925889969	0.124584197998	0.434152126312
74	0.0672628879547	0.179558992386	0.105840921402	0.393935918808
75	0.0689079761505	0.158720970154	0.147112131119	0.414406061172
76	0.325574874878	0.156116008759	0.133864164352	0.65615606308
77	0.0583100318909	0.205589056015	0.0927720069885	0.401049137115
78	0.0672340393066	0.177726984024	0.100289821625	0.387439012527
79	0.0634100437164	0.209365844727	0.0891900062561	0.404744148254
80	0.0646891593933	0.216722011566	0.120640039444	0.453178882599
81	0.0486469268799	0.180171012878	0.132632017136	0.404320001602
82	0.0487549304962	0.175124883652	0.0948731899261	0.35911989212
83	0.048054933548	0.179475069046	0.100723028183	0.371042966843
84	0.0648748874664	0.157804965973	0.104141950607	0.369427919388
85	0.0630068778992	0.181253910065	0.0969369411469	0.384106874466
86	0.072900056839	0.179535150528	0.0990970134735	0.390836000443
87	0.0485861301422	0.17618393898	0.133395910263	0.400111913681
88	0.0435349941254	0.143674850464	0.102162837982	0.329843044281
89	0.0742361545563	0.180114984512	0.146751880646	0.444782018661
90	0.0522217750549	0.182765007019	0.11745095253	0.395419120789
91	0.0483839511871	0.179073810577	0.0990309715271	0.371798038483
92	0.0506958961487	0.182650089264	0.109302043915	0.387391805649
93	0.0485708713531	0.191273927689	0.100549936295	0.382050037384
94	0.0592269897461	0.184568881989	0.174507856369	0.458065986633
95	0.0580599308014	0.172428131104	0.105365037918	0.37251996994
96	0.0886600017548	0.189226865768	0.0985729694366	0.417318105698
97	0.079793214798	0.169646978378	0.11718916893	0.407525062561
98	0.0620839595795	0.177479982376	0.102097034454	0.379661083221
99	0.0590569972992	0.175469875336	0.0974268913269	0.38955616951
100	0.0605828762054	0.175853013992	0.152714967728	0.43088889122
101	0.0561499595642	0.202061891556	0.149852991104	0.453485012054
102	0.08323097229	0.171618938446	0.0975520610809	0.39067196846
103	0.0761210918427	0.175138950348	0.134667158127	0.434187889099
104	0.0794057846069	0.178112983704	0.124770879745	0.420542001724
105	0.0537979602814	0.178078889847	0.140067815781	0.41231584549
106	0.333170175552	0.173276901245	0.146512985229	0.699300050735
107	0.103932857513	0.172644853592	0.0927329063416	0.414628982544
108	0.0632619857788	0.151703119278	0.113428115845	0.365939855576
109	0.0699820518494	0.163717985153	0.15033698082	0.420913934708
110	0.0582070350647	0.198523044586	0.0998561382294	0.392863035202
111	0.0809440612793	0.176794052124	0.205186843872	0.503505945206
112	0.0534291267395	0.175281047821	0.142552852631	0.414988994598
113	0.0585999488831	0.14963889122	0.219693899155	0.468935012817
114	0.0577580928802	0.206135034561	0.123893976212	0.426361083984
115	0.05522108078	0.231347084045	0.103710174561	0.430199861526
116	0.057758808136	0.180979967117	0.19132900238	0.471395015717
